序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
226,601339,百隆东方,18,12.0,6.0,0.0,0.0,0.0,0.437547007047,0.652222222222,0.696666666667,0.755294117647
227,301606,绿联科技,18,13.0,5.0,0.0,0.0,0.0,1.698186955697,2.392055555556,3.141666666667,4.097117647059
228,600795,国电电力,18,15.0,3.0,0.0,0.0,0.0,0.401523436311,0.348611111111,0.411444444444,0.448117647059
229,601319,中国人保,18,12.0,6.0,0.0,0.0,0.0,1.054766867148,1.195333333333,1.284,1.407857142857
230,000792,盐湖股份,18,12.0,6.0,0.0,0.0,0.0,1.601704445516,2.209444444444,2.471111111111,2.690588235294
231,603697,有友食品,18,14.0,4.0,0.0,0.0,0.0,0.433855902079,0.551111111111,0.665,0.771176470588
232,601985,中国核电,18,13.0,5.0,0.0,0.0,0.0,0.452363409108,0.412777777778,0.471111111111,0.53875
233,688777,中控技术,18,14.0,4.0,0.0,0.0,0.0,0.557993876251,0.926842105263,1.259473684211,1.658888888889
234,300012,华测检测,18,13.0,5.0,0.0,0.0,0.0,0.603993969922,0.702631578947,0.803157894737,0.910555555556
235,300378,鼎捷数智,18,15.0,3.0,0.0,0.0,0.0,0.602035432667,0.852777777778,0.948888888889,1.134117647059
236,601117,中国化学,18,15.0,3.0,0.0,0.0,0.0,1.05414494682,1.148888888889,1.243888888889,1.339444444444
237,688301,奕瑞科技,18,13.0,5.0,0.0,0.0,0.0,2.074001313936,3.072777777778,3.99,5.041176470588
238,300502,新易盛,18,16.0,2.0,0.0,0.0,0.0,6.836562334293,16.783294117647,28.642823529412,41.8730625
239,301345,涛涛车业,18,13.0,5.0,0.0,0.0,0.0,7.485827309157,11.418611111111,15.3345,19.909470588235
240,603596,伯特利,18,16.0,2.0,0.0,0.0,0.0,1.458753449455,2.147277777778,2.677277777778,3.212277777778
241,002532,天山铝业,18,13.0,5.0,0.0,0.0,0.0,1.040855652452,1.935333333333,2.072944444444,2.128294117647
242,000811,冰轮环境,18,14.0,4.0,0.0,0.0,0.0,0.568662522021,0.839473684211,1.325789473684,1.786111111111
243,603179,新泉股份,18,15.0,3.0,0.0,0.0,0.0,1.108700575937,1.683888888889,2.176111111111,2.743529411765
244,688097,博众精工,18,11.0,7.0,0.0,0.0,0.0,1.326541694911,1.789722222222,2.3385,2.976941176471
245,002966,苏州银行,18,14.0,4.0,0.0,0.0,0.0,1.196311244474,1.280625,1.3925,1.518666666667
246,601225,陕西煤业,18,15.0,3.0,0.0,0.0,0.0,1.729217449031,2.185555555556,2.316111111111,2.442352941176
247,600027,华电国际,18,12.0,6.0,0.0,0.0,0.0,0.522772394968,0.461666666667,0.521833333333,0.566117647059
248,601918,新集能源,18,14.0,4.0,0.0,0.0,0.0,0.824573690708,0.95,1.036111111111,1.084444444444
249,600223,福瑞达,18,11.0,7.0,0.0,0.0,0.0,0.184691414341,0.217777777778,0.265,0.320625
250,000858,五粮液,17,15.0,1.0,0.0,1.0,0.0,2.306842213582,3.93,4.381666666667,4.863888888889
251,688411,海博思创,17,13.0,4.0,0.0,0.0,0.0,5.213342887935,11.0175,17.53,22.695333333333
252,603997,继峰股份,17,12.0,5.0,0.0,0.0,0.0,0.356521126752,0.658764705882,0.895235294118,1.1165
253,002701,奥瑞金,17,14.0,3.0,0.0,0.0,0.0,0.393277723518,0.485176470588,0.533588235294,0.58
254,603766,隆鑫通用,17,15.0,2.0,0.0,0.0,0.0,0.802394346509,1.055823529412,1.267352941176,1.510588235294
255,000400,许继电气,17,11.0,6.0,0.0,0.0,0.0,1.145871308894,1.285625,1.59,1.828571428571
256,300433,蓝思科技,17,13.0,4.0,0.0,0.0,0.0,0.761133669515,0.929411764706,1.267647058824,1.576875
257,002967,广电计量,17,13.0,4.0,0.0,0.0,0.0,0.663732098403,0.782352941176,0.921176470588,1.070625
258,600761,安徽合力,17,15.0,2.0,0.0,0.0,0.0,1.374940186204,1.489294117647,1.714529411765,1.9525
259,002572,索菲亚,17,11.0,6.0,0.0,0.0,0.0,0.935865217438,0.871888888889,0.961388888889,1.104529411765
260,000938,紫光股份,17,9.0,8.0,0.0,0.0,0.0,0.589326812213,1.096176470588,1.450176470588,1.814125
261,688256,寒武纪,17,13.0,4.0,0.0,0.0,0.0,3.274573291215,9.906470588235,20.267647058824,33.837647058824
262,002202,金风科技,17,11.0,6.0,0.0,0.0,0.0,0.656840788057,1.063866666667,1.355866666667,1.6215
263,002602,世纪华通,17,13.0,4.0,0.0,0.0,0.0,0.760468400289,1.217058823529,1.461176470588,1.64375
264,601166,兴业银行,17,10.0,6.0,1.0,0.0,0.0,3.660611173665,3.559375,3.675625,3.854
265,600901,江苏金租,17,10.0,7.0,0.0,0.0,0.0,0.559499109999,0.619333333333,0.685333333333,0.733571428571
266,002595,豪迈科技,17,8.0,9.0,0.0,0.0,0.0,2.063214545431,3.154705882353,3.802352941176,4.591875
267,601963,重庆银行,17,10.0,7.0,0.0,0.0,0.0,1.559445581489,1.705294117647,1.882352941176,2.085882352941
268,601988,中国银行,17,6.0,11.0,0.0,0.0,0.0,0.754226066686,0.761176470588,0.796470588235,0.8375
269,300740,水羊股份,17,9.0,8.0,0.0,0.0,0.0,0.337232196305,0.511875,0.669375,0.808666666667
270,603737,三棵树,17,8.0,9.0,0.0,0.0,0.0,0.875227181052,1.143058823529,1.479764705882,1.734866666667
271,688375,国博电子,17,10.0,7.0,0.0,0.0,0.0,0.851532950116,0.962352941176,1.240588235294,1.601764705882
272,688615,合合信息,17,13.0,4.0,0.0,0.0,0.0,2.317053924133,3.670588235294,4.662352941176,5.951176470588
273,000739,普洛药业,17,11.0,6.0,0.0,0.0,0.0,0.768857470154,0.905,1.086111111111,1.328823529412
274,300666,江丰电子,17,15.0,2.0,0.0,0.0,0.0,1.809983260674,3.168470588235,4.328764705882,5.854875
275,603799,华友钴业,16,9.0,7.0,0.0,0.0,0.0,3.226981759167,4.29375,5.585625,6.555625
276,300487,蓝晓科技,16,12.0,4.0,0.0,0.0,0.0,1.762002994295,2.150625,2.6675,3.272
277,688008,澜起科技,16,12.0,4.0,0.0,0.0,0.0,1.831626652932,2.84625,3.734375,4.908125
278,002475,立讯精密,16,12.0,4.0,0.0,0.0,0.0,2.145276688037,2.836,3.726,4.631538461538
279,603529,爱玛科技,16,13.0,3.0,0.0,0.0,0.0,2.354069543941,2.024588235294,2.473764705882,2.738066666667
280,300408,三环集团,16,9.0,7.0,0.0,0.0,0.0,1.311343692531,2.0244375,2.787125,3.320533333333
281,688503,聚和材料,16,11.0,5.0,0.0,0.0,0.0,1.73397711024,2.020866666667,2.944733333333,3.912285714286
282,600999,招商证券,16,10.0,6.0,0.0,0.0,0.0,1.420052275401,2.30375,2.08375,2.218571428571
283,601998,中信银行,16,7.0,9.0,0.0,0.0,0.0,1.269077079243,1.277333333333,1.330666666667,1.391333333333
284,603786,科博达,16,12.0,4.0,0.0,0.0,0.0,2.053675456641,2.2125625,2.7865625,3.4318
285,002865,钧达股份,16,10.0,6.0,0.0,0.0,0.0,-4.548482959009,0.814466666667,2.8298,4.279571428571
286,000100,TCL科技,16,15.0,1.0,0.0,0.0,0.0,0.205809548535,0.337333333333,0.493333333333,0.647333333333
287,002507,涪陵榨菜,16,10.0,6.0,0.0,0.0,0.0,0.665587463543,0.68375,0.71875,0.754666666667
288,603833,欧派家居,16,11.0,4.0,1.0,0.0,0.0,3.296470962976,2.976111111111,3.245,3.4375
289,000625,长安汽车,16,15.0,1.0,0.0,0.0,0.0,0.411102795422,0.505625,0.669375,0.795
290,601021,春秋航空,16,12.0,4.0,0.0,0.0,0.0,2.368723809817,2.000125,3.0370625,3.826266666667
291,300751,迈为股份,16,10.0,5.0,1.0,0.0,0.0,2.587346243813,2.942125,4.335125,6.178230769231
292,601886,江河集团,16,14.0,2.0,0.0,0.0,0.0,0.538607169902,0.737333333333,0.85,0.959333333333
293,300395,菲利华,16,13.0,3.0,0.0,0.0,0.0,0.842988662015,1.527333333333,2.356,3.057142857143
294,605090,九丰能源,16,12.0,4.0,0.0,0.0,0.0,2.09437753179,2.3791875,2.5745625,3.2700625
295,601156,东航物流,16,10.0,6.0,0.0,0.0,0.0,1.693197490992,1.809375,2.101125,2.346333333333
296,002311,海大集团,16,11.0,5.0,0.0,0.0,0.0,2.584014615608,2.605,3.58875,4.144666666667
297,688696,极米科技,16,10.0,6.0,0.0,0.0,0.0,2.048648194373,4.344117647059,5.811176470588,7.118823529412
298,600143,金发科技,16,10.0,6.0,0.0,0.0,0.0,0.430133502607,0.661875,0.871875,1.05625
299,002273,水晶光电,16,11.0,5.0,0.0,0.0,0.0,0.843083874209,1.019375,1.245625,1.544666666667
300,603233,大参林,16,9.0,7.0,0.0,0.0,0.0,1.08463916436,1.297764705882,1.476647058824,1.6681875
301,605599,菜百股份,16,14.0,2.0,0.0,0.0,0.0,1.456799569286,1.447333333333,1.64,1.771428571429
302,601636,旗滨集团,16,8.0,8.0,0.0,0.0,0.0,0.209233014006,0.195,0.348125,0.479333333333
303,003816,中国广核,16,10.0,6.0,0.0,0.0,0.0,0.193377947845,0.209375,0.232375,0.250066666667
304,603338,浙江鼎力,16,10.0,6.0,0.0,0.0,0.0,3.750789281552,4.16375,4.961875,5.662
305,300973,立高食品,16,12.0,4.0,0.0,0.0,0.0,1.799366513164,1.73125,2.125625,2.470666666667
306,603308,应流股份,16,12.0,4.0,0.0,0.0,0.0,0.478617873947,0.847647058824,1.272588235294,1.886066666667
307,601126,四方股份,16,11.0,5.0,0.0,0.0,0.0,0.995036549609,1.176,1.38,1.674615384615
308,002959,小熊电器,16,8.0,8.0,0.0,0.0,0.0,2.518975394476,2.378125,2.666875,2.917333333333
309,000528,柳工,16,14.0,2.0,0.0,0.0,0.0,0.788613738428,0.9109375,1.146875,1.386533333333
310,300144,宋城演艺,16,8.0,8.0,0.0,0.0,0.0,0.31341882521,0.331875,0.360625,0.384666666667
311,002468,申通快递,16,9.0,7.0,0.0,0.0,0.0,0.894061327857,1.4225,1.664375,1.932857142857
312,300347,泰格医药,16,11.0,5.0,0.0,0.0,0.0,1.031200015737,1.005,1.54125,2.061428571429
313,002384,东山精密,15,14.0,1.0,0.0,0.0,0.0,0.756748747395,3.993333333333,8.409333333333,14.171818181818
314,002025,航天电器,15,11.0,4.0,0.0,0.0,0.0,0.402728705789,0.800666666667,1.250666666667,1.511428571429
315,688313,仕佳光子,15,13.0,2.0,0.0,0.0,0.0,0.823539320065,1.6895,2.994214285714,4.784923076923
316,603883,老百姓,15,8.0,7.0,0.0,0.0,0.0,0.503164456315,0.746666666667,0.850666666667,0.972142857143
317,000983,山西焦煤,15,10.0,5.0,0.0,0.0,0.0,0.211511998168,0.502666666667,0.562,0.604666666667
318,002597,金禾实业,15,11.0,4.0,0.0,0.0,0.0,0.610678725054,1.185714285714,1.487142857143,1.73
319,002299,圣农发展,15,11.0,4.0,0.0,0.0,0.0,1.11046943897,0.974,1.324,1.542142857143
320,601699,潞安环能,15,9.0,6.0,0.0,0.0,0.0,0.372785731003,1.228666666667,1.417333333333,1.55
321,000960,锡业股份,15,9.0,6.0,0.0,0.0,0.0,1.194932143113,2.266,2.488,2.609285714286
322,603379,三美股份,15,11.0,4.0,0.0,0.0,0.0,3.376268490363,4.279333333333,5.228,6.020666666667
323,002508,老板电器,15,10.0,4.0,1.0,0.0,0.0,1.328983302368,1.304375,1.37875,1.47
324,601800,中国交建,15,12.0,3.0,0.0,0.0,0.0,0.909804442045,0.954,0.98,1.022
325,688692,达梦数据,15,11.0,4.0,0.0,0.0,0.0,4.562167480749,5.823333333333,7.474,9.395714285714
326,600418,江淮汽车,15,13.0,2.0,0.0,0.0,0.0,-0.75529677209,0.535,2.36625,3.667857142857
327,600183,生益科技,15,12.0,3.0,0.0,0.0,0.0,1.372560453118,2.832,4.396,5.932
328,000951,中国重汽,15,13.0,2.0,0.0,0.0,0.0,1.424984969101,1.735333333333,2.073333333333,2.425714285714
329,688351,微电生理,15,10.0,4.0,1.0,0.0,0.0,0.108547174331,0.14,0.1975,0.276666666667
330,300298,三诺生物,15,10.0,5.0,0.0,0.0,0.0,0.166381506723,0.706533333333,0.871066666667,1.043071428571
331,300073,当升科技,15,9.0,6.0,0.0,0.0,0.0,1.161744189499,2.062142857143,2.634285714286,3.221538461538
332,688778,厦钨新能,15,12.0,3.0,0.0,0.0,0.0,1.495631139554,2.109142857143,2.600571428571,3.08225
333,605016,百龙创园,15,13.0,2.0,0.0,0.0,0.0,0.877474819643,1.146666666667,1.498,1.912
334,300119,瑞普生物,15,12.0,3.0,0.0,0.0,0.0,0.861773917444,0.972142857143,1.203571428571,1.480769230769
335,000768,中航西飞,15,9.0,6.0,0.0,0.0,0.0,0.414024388575,0.443333333333,0.511333333333,0.600666666667
336,301078,孩子王,15,5.0,10.0,0.0,0.0,0.0,0.235373184335,0.330625,0.411875,0.499333333333
337,601288,农业银行,15,7.0,8.0,0.0,0.0,0.0,0.831586025126,0.839285714286,0.88,0.930769230769
338,688131,皓元医药,15,9.0,6.0,0.0,0.0,0.0,1.124617570112,1.6,2.259285714286,3.1
339,600026,中远海能,15,11.0,4.0,0.0,0.0,0.0,0.737918639152,2.239266666667,2.463466666667,2.4655
340,603365,水星家纺,15,13.0,2.0,0.0,0.0,0.0,1.549852015743,1.725625,1.9225,2.131875
341,600000,浦发银行,15,7.0,7.0,1.0,0.0,0.0,1.501748718933,1.524,1.628666666667,1.744285714286
342,300776,帝尔激光,15,15.0,0.0,0.0,0.0,0.0,1.820338728958,2.341333333333,2.871266666667,3.483133333333
343,002315,焦点科技,15,11.0,4.0,0.0,0.0,0.0,1.218772965193,1.562,1.922666666667,2.282857142857
344,688608,恒玄科技,15,11.0,3.0,1.0,0.0,0.0,2.507529712883,3.406666666667,4.989266666667,6.883533333333
345,601825,沪农商行,15,8.0,6.0,1.0,0.0,0.0,1.276675403152,1.298,1.325333333333,1.364666666667
346,605060,联德股份,15,11.0,4.0,0.0,0.0,0.0,0.946435477841,1.369333333333,1.899333333333,2.645384615385
347,002154,报喜鸟,15,10.0,5.0,0.0,0.0,0.0,0.234180678442,0.32375,0.370625,0.42
348,600547,山东黄金,15,12.0,3.0,0.0,0.0,0.0,1.02808363881,1.997333333333,2.541333333333,2.867857142857
349,688475,萤石网络,15,11.0,4.0,0.0,0.0,0.0,0.719462791086,0.931333333333,1.114,1.304285714286
350,600941,中国移动,15,12.0,3.0,0.0,0.0,0.0,6.320381450855,6.108133333333,6.275133333333,6.541785714286
351,002539,云图控股,15,11.0,4.0,0.0,0.0,0.0,0.684824942519,1.064,1.340666666667,1.601333333333
352,688208,道通科技,15,13.0,2.0,0.0,0.0,0.0,1.396440015717,1.719285714286,2.197857142857,2.59
353,300450,先导智能,15,12.0,3.0,0.0,0.0,0.0,0.934032874274,1.495333333333,1.986,2.492857142857
354,600535,天士力,15,12.0,3.0,0.0,0.0,0.0,0.739624433235,0.85375,0.9675,1.116666666667
355,001221,悍高集团,15,10.0,5.0,0.0,0.0,0.0,1.758725524862,2.094071428571,2.550714285714,2.995692307692
356,600763,通策医疗,14,8.0,6.0,0.0,0.0,0.0,1.129348816012,1.345266666667,1.5158,1.712071428571
357,300438,鹏辉能源,14,10.0,4.0,0.0,0.0,0.0,0.409308115736,3.965384615385,6.114615384615,7.893846153846
358,600256,广汇能源,14,10.0,4.0,0.0,0.0,0.0,0.210460878381,0.505,0.607857142857,0.720714285714
359,601398,工商银行,14,7.0,7.0,0.0,0.0,0.0,1.034106423973,1.044615384615,1.082307692308,1.13
360,000902,新洋丰,14,12.0,2.0,0.0,0.0,0.0,1.284976124283,1.345714285714,1.563571428571,1.82
361,600378,昊华科技,14,7.0,7.0,0.0,0.0,0.0,1.119742221668,1.634285714286,1.950714285714,2.269230769231
362,688981,中芯国际,14,12.0,2.0,0.0,0.0,0.0,0.588791565265,0.92,1.158333333333,1.424166666667
363,601857,中国石油,14,11.0,3.0,0.0,0.0,0.0,0.859475246365,1.007142857143,1.002857142857,1.027857142857
364,301363,美好医疗,14,12.0,2.0,0.0,0.0,0.0,0.355644180787,0.555714285714,0.701428571429,0.849285714286
365,601933,永辉超市,14,4.0,10.0,0.0,0.0,0.0,-0.285975496759,0.015,0.062142857143,0.101538461538
366,002008,大族激光,14,11.0,3.0,0.0,0.0,0.0,1.155478247261,2.634285714286,4.074285714286,5.474615384615
367,600933,爱柯迪,14,11.0,3.0,0.0,0.0,0.0,1.137327736962,1.285,1.548571428571,1.830833333333
368,300416,苏试试验,14,10.0,4.0,0.0,0.0,0.0,0.506231220532,0.61,0.733846153846,0.894166666667
369,600729,重百集团,14,10.0,4.0,0.0,0.0,0.0,2.37357732254,1.995714285714,2.215714285714,2.466153846154
370,001323,慕思股份,14,9.0,4.0,1.0,0.0,0.0,1.23087361079,1.141066666667,1.291266666667,1.4715
371,000408,藏格矿业,14,11.0,3.0,0.0,0.0,0.0,2.455425466016,5.185714285714,6.328142857143,7.413071428571
372,000683,博源化工,14,11.0,3.0,0.0,0.0,0.0,0.253487276378,0.486428571429,0.604285714286,0.690769230769
373,002032,苏泊尔,14,12.0,1.0,1.0,0.0,0.0,2.621207858654,2.617857142857,2.806428571429,2.951538461538
374,600028,中国石化,14,13.0,1.0,0.0,0.0,0.0,0.263046224816,0.362857142857,0.405,0.450714285714
375,600893,航发动力,14,9.0,5.0,0.0,0.0,0.0,0.237968760495,0.227857142857,0.297857142857,0.375
376,600487,亨通光电,14,11.0,3.0,0.0,0.0,0.0,1.086716571877,3.059166666667,3.729166666667,4.395
377,600612,老凤祥,14,10.0,4.0,0.0,0.0,0.0,3.354816022612,2.962857142857,3.181428571429,3.319090909091
378,688536,思瑞浦,14,8.0,6.0,0.0,0.0,0.0,1.25287867941,3.380714285714,5.054285714286,6.714615384615
379,300418,昆仑万维,14,8.0,6.0,0.0,0.0,0.0,-1.239443993176,-0.301428571429,0.001428571429,0.519285714286
380,002653,海思科,14,9.0,5.0,0.0,0.0,0.0,0.2275234383,0.883571428571,0.785714285714,0.931428571429
381,601108,财通证券,14,11.0,3.0,0.0,0.0,0.0,0.566836335513,0.672307692308,0.737692307692,0.81
382,688686,奥普特,14,7.0,7.0,0.0,0.0,0.0,1.523120636316,2.083928571429,2.875428571429,3.669153846154
383,603885,吉祥航空,14,9.0,5.0,0.0,0.0,0.0,0.479315747955,0.282857142857,0.777785714286,1.131615384615
384,688072,拓荆科技,14,11.0,3.0,0.0,0.0,0.0,3.171761628023,6.88,9.596428571429,13.276923076923
385,688114,华大智造,14,10.0,4.0,0.0,0.0,0.0,-0.533330540204,-0.023333333333,0.241333333333,0.525714285714
386,688498,源杰科技,14,9.0,5.0,0.0,0.0,0.0,1.533521715762,9.520769230769,16.406923076923,24.778333333333
387,600699,均胜电子,14,10.0,4.0,0.0,0.0,0.0,0.861391087619,1.106428571429,1.313571428571,1.543076923077
388,688278,特宝生物,14,11.0,3.0,0.0,0.0,0.0,2.526366560402,3.074692307692,3.903307692308,4.783461538462
389,600066,宇通客车,14,10.0,4.0,0.0,0.0,0.0,2.508868316346,2.750714285714,3.078571428571,3.45
390,300855,图南股份,14,11.0,3.0,0.0,0.0,0.0,0.39260117844,1.092857142857,1.41,1.767857142857
391,300415,伊之密,14,11.0,3.0,0.0,0.0,0.0,1.51240719757,1.69,2.058571428571,2.411538461538
392,300673,佩蒂股份,14,8.0,6.0,0.0,0.0,0.0,0.467715139134,0.515714285714,0.689285714286,0.81
393,603199,九华旅游,14,7.0,7.0,0.0,0.0,0.0,1.922887054301,2.112857142857,2.442857142857,2.795
394,002245,蔚蓝锂芯,14,7.0,7.0,0.0,0.0,0.0,0.415519221684,0.791615384615,1.156230769231,1.501909090909
395,688331,荣昌生物,14,12.0,2.0,0.0,0.0,0.0,1.257179991252,6.912333333333,1.4706,1.968285714286
396,688266,泽璟制药,14,10.0,4.0,0.0,0.0,0.0,-0.615569053728,2.010666666667,1.435333333333,2.176
397,603713,密尔克卫,14,10.0,4.0,0.0,0.0,0.0,3.599876406376,4.462857142857,5.333571428571,6.27
398,688521,芯原股份,14,12.0,2.0,0.0,0.0,0.0,-1.00360904957,0.378666666667,1.353466666667,2.787230769231
399,002627,三峡旅游,14,10.0,4.0,0.0,0.0,0.0,0.090587564146,0.235714285714,0.316428571429,0.405714285714
400,688516,奥特维,14,13.0,1.0,0.0,0.0,0.0,1.412234713866,1.978928571429,2.460428571429,3.168461538462
401,002948,青岛银行,14,10.0,4.0,0.0,0.0,0.0,0.891310108404,1.021538461538,1.188461538462,1.373076923077
402,688775,影石创新,14,8.0,6.0,0.0,0.0,0.0,2.316456410923,2.3714,4.086133333333,6.280866666667
403,300476,胜宏科技,14,10.0,4.0,0.0,0.0,0.0,4.387520256075,9.322857142857,16.091428571429,23.984285714286
404,603871,嘉友国际,14,9.0,5.0,0.0,0.0,0.0,0.834114923175,1.054785714286,1.1865,1.331153846154
405,601666,平煤股份,14,8.0,6.0,0.0,0.0,0.0,0.093672726312,0.577857142857,0.705,0.783076923077
406,000999,华润三九,14,10.0,4.0,0.0,0.0,0.0,2.055621021836,2.178333333333,2.420466666667,2.6375
407,603659,璞泰来,14,12.0,2.0,0.0,0.0,0.0,1.100210501437,1.516153846154,1.987692307692,2.503076923077
408,002984,森麒麟,14,12.0,2.0,0.0,0.0,0.0,1.085431642827,1.193571428571,1.626428571429,2.042307692308
409,300693,盛弘股份,14,9.0,5.0,0.0,0.0,0.0,1.522118339541,1.948571428571,2.491428571429,3.061538461538
410,300677,英科医疗,14,11.0,3.0,0.0,0.0,0.0,1.54363487447,3.3905625,4.12775,4.966428571429
411,600150,中国船舶,14,12.0,2.0,0.0,0.0,0.0,1.042887742816,2.569285714286,3.473285714286,4.226357142857
412,300596,利安隆,14,10.0,4.0,0.0,0.0,0.0,2.162543297522,2.7,3.182857142857,3.711538461538
413,002841,视源股份,14,8.0,6.0,0.0,0.0,0.0,1.449463606225,2.790714285714,3.035,3.484285714286
414,001301,尚太科技,14,11.0,3.0,0.0,0.0,0.0,2.594013177147,3.606923076923,5.738461538462,7.31
415,688017,绿的谐波,14,3.0,11.0,0.0,0.0,0.0,0.678376854704,1.048866666667,1.544733333333,2.142571428571
416,002706,良信股份,13,9.0,4.0,0.0,0.0,0.0,0.236138687624,0.289818181818,0.391636363636,0.5404
417,605099,共创草坪,13,9.0,4.0,0.0,0.0,0.0,1.658147512215,1.905384615385,2.226923076923,2.576666666667
418,600483,福能股份,13,9.0,4.0,0.0,0.0,0.0,1.063678687576,1.025384615385,1.136153846154,1.306666666667
419,601808,中海油服,13,10.0,3.0,0.0,0.0,0.0,0.805127715236,0.939923076923,1.038384615385,1.135916666667
420,603197,保隆科技,13,9.0,4.0,0.0,0.0,0.0,0.993685692508,1.856923076923,2.238461538462,2.703333333333
421,300124,汇川技术,13,10.0,3.0,0.0,0.0,0.0,1.863811906404,2.211769230769,2.671538461538,3.214692307692
422,600563,法拉电子,13,9.0,4.0,0.0,0.0,0.0,5.298579289911,5.990833333333,7.041818181818,8.363
423,688212,澳华内镜,13,8.0,5.0,0.0,0.0,0.0,0.085039876063,0.321428571429,0.712857142857,1.11
424,688099,晶晨股份,13,11.0,2.0,0.0,0.0,0.0,2.062232678969,3.417692307692,4.575384615385,5.960769230769
425,000963,华东医药,13,12.0,1.0,0.0,0.0,0.0,1.94689147936,2.135230769231,2.298076923077,2.56625
426,605377,华旺科技,13,10.0,3.0,0.0,0.0,0.0,0.486617271447,0.578615384615,0.658846153846,0.7235
427,002327,富安娜,13,8.0,4.0,1.0,0.0,0.0,0.403494595431,0.45,0.505714285714,0.562307692308
428,002705,新宝股份,13,10.0,3.0,0.0,0.0,0.0,1.230937984589,0.931428571429,1.185714285714,1.386153846154
429,600674,川投能源,13,10.0,3.0,0.0,0.0,0.0,0.975288569366,1.041384615385,1.108,1.156083333333
430,601186,中国铁建,13,7.0,6.0,0.0,0.0,0.0,1.352226656548,1.279230769231,1.335384615385,1.395384615385
431,002317,众生药业,13,11.0,2.0,0.0,0.0,0.0,0.324444088466,0.336153846154,0.403076923077,0.5175
432,601229,上海银行,13,7.0,6.0,0.0,0.0,0.0,1.702677742513,1.719230769231,1.769230769231,1.832307692308
433,600039,四川路桥,13,11.0,2.0,0.0,0.0,0.0,0.839145541914,0.893153846154,0.951538461538,1.00875
434,002216,三全食品,13,9.0,4.0,0.0,0.0,0.0,0.619697515633,0.680769230769,0.731538461538,0.781666666667
435,002472,双环传动,13,9.0,4.0,0.0,0.0,0.0,1.484142757308,1.679230769231,1.947692307692,2.248333333333
436,002074,国轩高科,13,7.0,6.0,0.0,0.0,0.0,1.313296223429,1.030083333333,1.52625,2.098272727273
437,688213,思特威,13,11.0,2.0,0.0,0.0,0.0,2.488764426972,3.4975,4.564166666667,5.955833333333
438,688599,天合光能,13,8.0,5.0,0.0,0.0,0.0,-3.001213062161,-0.031333333333,0.939083333333,1.861454545455
439,603477,巨星农牧,13,6.0,7.0,0.0,0.0,0.0,0.058020054888,-0.482307692308,1.327692307692,1.811666666667
440,002906,华阳集团,13,9.0,4.0,0.0,0.0,0.0,1.489003933332,1.815384615385,2.23,2.674166666667
441,601001,晋控煤业,13,9.0,4.0,0.0,0.0,0.0,1.09426857009,1.305615384615,1.498384615385,1.614538461538
442,002895,川恒股份,13,10.0,3.0,0.0,0.0,0.0,2.080055659828,2.493846153846,2.958461538462,3.49
443,600570,恒生电子,13,11.0,2.0,0.0,0.0,0.0,0.650164588529,0.732307692308,0.856923076923,1.0075
444,002444,巨星科技,13,11.0,2.0,0.0,0.0,0.0,2.101099221367,2.474615384615,2.951538461538,3.485
445,603171,税友股份,13,8.0,5.0,0.0,0.0,0.0,0.33528657712,0.609230769231,0.876153846154,1.205
